-5.553816046966732 (-0.015596891356416842+0.006580429017741088j) (0.000254522443348826-7.00777312686916e-05j) 
-5.5303326810176126 (-0.016039577073786105+0.005976298690958224j) (0.00017912193165179065-7.224089605989383e-05j) 
-5.506849315068493 (-0.016459663105895837+0.005326108879465568j) (0.00025533653710477005-5.713937568969988e-05j) 
-5.483365949119374 (-0.0168176460796133+0.004600057260482015j) (0.00023721979148510464-4.696347418813933e-05j) 
-5.459882583170255 (-0.017198646865413718+0.003819012031129453j) (0.00017837171389097447-4.246425846757361e-05j) 
-5.436399217221135 (-0.017585527284824883+0.003020356831016094j) (0.00020447811786812858-3.066702316947216e-06j) 
-5.4129158512720155 (-0.017938556426808774+0.0021787264633938703j) (0.00026114247361235307-1.0194423406665444e-05j) 
-5.389432485322896 (-0.018271907134180157+0.0012691421590778876j) (0.0002450846686873183-8.607631892978884e-06j) 
-5.365949119373777 (-0.01858409452677328+0.0003123220605487908j) (0.0002588816116530161-9.515011391968978e-06j) 
-5.342465753424658 (-0.01886295658361853-0.0006769184164075086j) (0.0002465754044883189+1.7969141058849304e-06j) 
-5.318982387475538 (-0.019086962579454185-0.0017241592838385003j) (0.0003179975550704748+1.2371137772905422e-05j) 
-5.295499021526419 (-0.019278542300654206-0.0027920542985150816j) (0.0002561821492696117+5.12180351948857e-05j) 
-5.2720156555773 (-0.01950725368596421-0.003856865126840738j) (0.00023790329249752455+7.493350722844942e-05j) 
-5.24853228962818 (-0.01969074002997958-0.005031337828829527j) (0.00031125461811452545+9.75058971544085e-05j) 
-5.2250489236790605 (-0.019703876598758635-0.0062799837440477915j) (0.00029098595003010255+9.419712256886868e-05j) 
-5.201565557729941 (-0.019547099129501026-0.007471865467465488j) (0.0002393087662722064+0.00010245656637092163j) 
-5.178082191780822 (-0.019221603560960913-0.008722129975675083j) (0.00032424480469467776+9.689894607586868e-05j) 
-5.154598825831703 (-0.018773737293798037-0.010043485935034598j) (0.00029053431758552207+0.00011795864185097009j) 
-5.131115459882583 (-0.018241784173930003-0.01135825412701783j) (0.00024930605220621274+0.00011486491437720995j) 
-5.107632093933464 (-0.017633724114450865-0.012649907976408754j) (0.0001791112715849168+0.00014888370597199394j) 
-5.084148727984345 (-0.016919989683079437-0.013972327660459666j) (0.0002013176682397542+0.00014197903669517904j) 
-5.060665362035225 (-0.01606406322581035-0.015291247550021812j) (0.00023096190347330085+0.00019378385165908643j) 
-5.0371819960861055 (-0.015133331262219047-0.016551924576866266j) (0.00017949622182445612+0.0001769631187145638j) 
-5.013698630136986 (-0.014126938540495574-0.01777702521659755j) (0.00015856839493236276+0.00017574884132002326j) 
-4.990215264187867 (-0.012961760678227982-0.018983080220376612j) (0.00020838722265610081+0.00017212393605146848j) 
-4.966731898238748 (-0.011642293899953901-0.020137887458971306j) (0.00014191413116481464+0.00021381791459071947j) 
-4.943248532289628 (-0.010237068551143617-0.021217476792480004j) (0.00011877906337646283+0.00022369065127156114j) 
-4.919765166340509 (-0.008748446972284728-0.022212949555105346j) (9.38006825784423e-05+0.00023200496901376879j) 
-4.89628180039139 (-0.00717934246833003-0.0231080863203508j) (6.489057465646709e-05+0.00026122249339384306j) 
-4.87279843444227 (-0.005492729802985512-0.02391717884746046j) (8.467720642484154e-05+0.0002751915924262662j) 
-4.8493150684931505 (-0.0037255028132491797-0.024640307377638955j) (5.695031691216179e-05+0.00025467480709187536j) 
-4.825831702544031 (-0.0019047177541471332-0.025237161435620922j) (1.9671886558782254e-05+0.0002550752355948858j) 
-4.802348336594912 (2.9377161337410215e-07-0.025677023022997132j) (5.536726773916855e-05+0.00028614469110179136j) 
-4.778864970645793 (0.001962920823782515-0.02598418946533331j) (1.112298461656086e-05+0.00029761899551115006j) 
-4.755381604696673 (0.00393617813976994-0.026151949482682027j) (-2.2405143775625357e-05+0.0003059766593981341j) 
-4.731898238747554 (0.005885910247477933-0.02619502637279641j) (-7.748310688178995e-05+0.0003367575883401121j) 
-4.708414872798435 (0.007898261544916753-0.026095951818925777j) (-8.783957760124332e-05+0.0003347019056022869j) 
-4.684931506849315 (0.010032277823053494-0.025717914555363756j) (-3.9096175070624975e-05+0.0003396712460408307j) 
-4.6614481409001955 (0.012254614308872536-0.025081428003453997j) (-0.000111718014294929+0.0002978454572927728j) 
-4.637964774951076 (0.014494545467415815-0.024264018308251704j) (-0.00012794319747491738+0.0003034814132778739j) 
-4.614481409001957 (0.016752807661398902-0.02326476538815091j) (-0.00010308812242568199+0.00025484862861594013j) 
-4.590998043052838 (0.01897948633487673-0.022063702650029687j) (-0.0002123116975365558+0.0002509081954419871j) 
-4.567514677103718 (0.02109891087197127-0.020629050022915128j) (-0.000253460253561587+0.0002390180082831359j) 
-4.544031311154599 (0.02315446139161202-0.018987424375491533j) (-0.00020861815672316888+0.00023731875613482235j) 
-4.52054794520548 (0.025100865393856583-0.017153838171907826j) (-0.0002566074164330348+0.00018716845879464272j) 
-4.49706457925636 (0.02690752628270173-0.015107003495166216j) (-0.000283509632052263+0.00015588751135679884j) 
-4.473581213307241 (0.028569649735362662-0.012847248133636469j) (-0.00031175660802052504+0.00011407614236053896j) 
-4.450097847358121 (0.03011353061387983-0.010432833854807318j) (-0.00026279502661550566+8.159301627669268e-05j) 
-4.426614481409002 (0.03150508809262362-0.007837388410748967j) (-0.00029182848410905384+6.59859566478857e-05j) 
-4.403131115459883 (0.03262173673202646-0.00502711476085268j) (-0.0003953470999227984+2.8943786332970794e-05j) 
-4.379647749510763 (0.03348117485879517-0.002085455045536634j) (-0.00036159504183274054-1.433798291938241e-06j) 
-4.356164383561644 (0.0341461926426918+0.0009254839570768058j) (-0.0003237317796646593-2.9725770343426737e-05j) 
-4.332681017612525 (0.034508909783915666+0.004048419773222128j) (-0.0004017882355756297-6.906909459921618e-05j) 
-4.309197651663405 (0.03454261576626345+0.00726710153251307j) (-0.00034888891151244067-0.0001141241319945518j) 
-4.285714285714286 (0.03429394890631082+0.010524685517604661j) (-0.00033346773159981886-0.00015789917418095086j) 
-4.262230919765166 (0.03376055913920363+0.013785159070713086j) (-0.00031786038726138577-0.00016592645365315548j) 
-4.238747553816047 (0.03288776164461404+0.017030074978770734j) (-0.00034387856202028306-0.00019324629885604977j) 
-4.215264187866928 (0.03162456666865865+0.020159310647612713j) (-0.00037499170322389933-0.00022359201932946305j) 
-4.191780821917808 (0.030052423428935868+0.023186069928012518j) (-0.00034750945591608307-0.00023532827459505035j) 
-4.168297455968689 (0.028147632470219227+0.02623716107389793j) (-0.0002831490448095117-0.000232321738336573j) 
-4.14481409001957 (0.025888801743088358+0.029293998140380886j) (-0.00029057365024343437-0.0002867956712403228j) 
-4.12133072407045 (0.02336307697225242+0.032209460843384j) (-0.00021160566864559922-0.0003424048369736241j) 
-4.097847358121331 (0.020540875514228847+0.03493921863272098j) (-0.00021493084667747743-0.00036844003088893094j) 
-4.074363992172211 (0.01741927311186744+0.037446334881088256j) (-0.00015266794238948014-0.00038967255797618075j) 
-4.050880626223092 (0.014006231602770031+0.03969071770403405j) (-0.00010853645161605557-0.00041493547707819277j) 
-4.027397260273973 (0.010280023232131332+0.04166193338494946j) (-0.00010911480130346007-0.00042052632428745784j) 
-4.003913894324853 (0.006281406409963299+0.043307128102713546j) (-4.953998462390208e-05-0.0004387440853853497j) 
-3.980430528375734 (0.0020751107168974427+0.04456938431342206j) (4.745787468292936e-05-0.0004640711149835654j) 
-3.956947162426615 (-0.002338972995164112+0.04544328217429492j) (4.55101962728252e-05-0.0004971085671850268j) 
-3.9334637964774952 (-0.0069012209875740655+0.04593375776137816j) (0.0001582839656038353-0.00047493803847975345j) 
-3.9099804305283756 (-0.011557989581974215+0.045995998459183896j) (0.00021789330468954083-0.0004930730091313777j) 
-3.8864970645792565 (-0.016296653457743324+0.045590822508181465j) (0.00025941640731415647-0.000483378148144739j) 
-3.8630136986301373 (-0.021093751547272034+0.044716615491577655j) (0.0002599543840312837-0.00047106200758139646j) 
-3.8395303326810177 (-0.025890776678347768+0.04332123579835187j) (0.00033636887782182036-0.0004422736765006689j) 
-3.816046966731898 (-0.03060932840619204+0.041384693664534074j) (0.0004263360701075707-0.0004220374330127583j) 
-3.792563600782779 (-0.03522075805966974+0.03894523404138933j) (0.00047143205505662694-0.00040480378674820686j) 
-3.76908023483366 (-0.03970067736457182+0.03602991647132551j) (0.00045804226664128655-0.00036592627707285834j) 
-3.7455968688845402 (-0.04387048144940298+0.03256227912126595j) (0.0006253295957146094-0.00033582900144126535j) 
-3.7221135029354206 (-0.047703035689116574+0.028561419301608357j) (0.0005965399720612576-0.0002837318799033094j) 
-3.6986301369863015 (-0.051230611481838675+0.02404989483514819j) (0.0005578053066097382-0.00023572176412952684j) 
-3.6751467710371823 (-0.05433387635853942+0.01910272454487529j) (0.0006032060274942289-0.00015791397360875907j) 
-3.6516634050880628 (-0.05703521096810727+0.013739619633303793j) (0.0006597266418885121-0.00010296268305474098j) 
-3.628180039138943 (-0.059377259494683095+0.008036652659813123j) (0.0006461241447498398-1.6262257097687223e-05j) 
-3.604696673189824 (-0.061250680773241944+0.0021002170634655346j) (0.000667751660230499+2.7219718155007215e-05j) 
-3.581213307240705 (-0.06253545489190647-0.004122997410520225j) (0.0006702750351334696+8.401657505005897e-05j) 
-3.5577299412915853 (-0.0631616726521291-0.010602454503559776j) (0.0007686751241020788+0.00018751884346151736j) 
-3.5342465753424657 (-0.06314479433016278-0.017222093029655248j) (0.0006846954915551737+0.00027441203265802654j) 
-3.5107632093933465 (-0.06251756596467004-0.023954895930818412j) (0.0006743466223876961+0.00035382576714362466j) 
-3.4872798434442274 (-0.061192380756277455-0.03077393831042412j) (0.0006659985708578617+0.0004257808626258523j) 
-3.4637964774951078 (-0.05915454428097419-0.037587458360963305j) (0.0006378250604669781+0.0005289033820429405j) 
-3.440313111545988 (-0.056419212353805516-0.044299705004981815j) (0.0006094000374196932+0.0006033152272089677j) 
-3.416829745596869 (-0.052946859214602425-0.05084195079062963j) (0.0006263657435189281+0.0006777671829220528j) 
-3.39334637964775 (-0.048758564251005714-0.05710488726181846j) (0.0005197862916798974+0.0007541702033743193j) 
-3.3698630136986303 (-0.04383608322222652-0.06304495084702363j) (0.0005289319089964874+0.0008395177972538117j) 
-3.3463796477495107 (-0.03822134576648234-0.0686040856572967j) (0.0003984345347222927+0.0009061129330990437j) 
-3.3228962818003915 (-0.03197539928922658-0.07370674522938994j) (0.0003301819226940418+0.0009679466197201127j) 
-3.2994129158512724 (-0.025100627828337177-0.07824525266646319j) (0.0002593300078528436+0.001066387381421389j) 
-3.275929549902153 (-0.017644624215975423-0.08216340491516208j) (0.0001853480523211722+0.001091483111929859j) 
-3.252446183953033 (-0.009654745166755801-0.08538377043419473j) (7.589923713356169e-05+0.0011315837193360484j) 
-3.228962818003914 (-0.0011461324029291065-0.08782223546234053j) (3.633055812080798e-07+0.001152907588569608j) 
-3.205479452054795 (0.0077980614625344-0.08942687132947846j) (-0.00014103599562449782+0.0011852151707801488j) 
-3.1819960861056753 (0.017127969374059464-0.09016797152819102j) (-0.0001992606601034962+0.0011721801966627237j) 
-3.1585127201565557 (0.026710755530829647-0.08990815238948559j) (-0.0004179245375484689+0.0011789750290127363j) 
-3.1350293542074366 (0.0363763914059814-0.08870611105248813j) (-0.0005143705525788115+0.0011635931846354928j) 
-3.1115459882583174 (0.04607248919063928-0.08669239986826228j) (-0.0006059047719030775+0.0011352362345049096j) 
-3.088062622309198 (0.05561763920820768-0.08373745786014025j) (-0.0007727377113320063+0.0010841498327438402j) 
-3.064579256360078 (0.06495138356918415-0.07971554656060063j) (-0.0009367812770025477+0.00104880870021826j) 
-3.041095890410959 (0.07409174925949052-0.07469833448976047j) (-0.0009564356706902758+0.0010004959654727056j) 
-3.01761252446184 (0.08291992108958805-0.06871614460262579j) (-0.0011195361987362128+0.0009381968923718116j) 
-2.9941291585127203 (0.09126558457066747-0.06176213979442356j) (-0.0012743406157559886+0.0008524807398029962j) 
-2.9706457925636007 (0.09899596167492984-0.05387522703753412j) (-0.0014629706286726398+0.0007631673770702297j) 
-2.9471624266144816 (0.10608789549748314-0.04516488765258683j) (-0.0014924754223598511+0.0006569545328741728j) 
-2.9236790606653624 (0.11246347827234039-0.03563907968079466j) (-0.001603234254255577+0.0005621997881604009j) 
-2.900195694716243 (0.1179365895651034-0.025311749344361274j) (-0.001756174440144158+0.0004166883395515106j) 
-2.8767123287671232 (0.12246600449895347-0.014289308814971877j) (-0.0018215958094548114+0.00026777393223290194j) 
-2.853228962818004 (0.12605258019695545-0.00269717439817251j) (-0.0018458206181305578+0.00010981771853344148j) 
-2.829745596868885 (0.12855200561949912+0.009405809585999333j) (-0.0020072076637515277-3.538924973862809e-05j) 
-2.8062622309197653 (0.12986993653524503+0.02193239839432946j) (-0.002033473984470557-0.00020251807652129505j) 
-2.7827788649706457 (0.12998198376130643+0.03474991570927745j) (-0.0020953032171393588-0.00039128251984512193j) 
-2.7592954990215266 (0.1288575017583819+0.04774950311297378j) (-0.0021120734496655265-0.0005677013609524564j) 
-2.7358121330724074 (0.12646412955147765+0.06083704626028454j) (-0.0021233585952107194-0.0007705719917745998j) 
-2.712328767123288 (0.12276143595380164+0.07388426604528586j) (-0.0021091025909420534-0.001003043676822713j) 
-2.6888454011741683 (0.11776754528557393+0.08677450137466902j) (-0.002067033357546489-0.0012015458713096733j) 
-2.665362035225049 (0.11150409521874137+0.09942331025965108j) (-0.001978162251770219-0.0014106211898936146j) 
-2.64187866927593 (0.10390197141464905+0.11170412728720301j) (-0.0019602299680114028-0.0016234687805319534j) 
-2.6183953033268104 (0.09504826653155403+0.12335656427125741j) (-0.001809787734664049-0.0018562433774015868j) 
-2.5949119373776908 (0.0851238314164031+0.13427413047477374j) (-0.0017450798153003809-0.002052707342568404j) 
-2.5714285714285716 (0.07414075378313614+0.14429806646552354j) (-0.001588874906717681-0.002292404420021718j) 
-2.5479452054794525 (0.062097711009826285+0.15335865019669176j) (-0.0014156363442424554-0.002488470852488326j) 
-2.524461839530333 (0.04909815220946419+0.1614412527976606j) (-0.001258102874408919-0.0027116655697211004j) 
-2.5009784735812133 (0.03527146599144235+0.16842062145519215j) (-0.0010439497357413092-0.0028754300460661947j) 
-2.477495107632094 (0.020696383385263892+0.1741739249745236j) (-0.0008143620454612254-0.003095944770124585j) 
-2.454011741682975 (0.005428857917144222+0.17864706341168607j) (-0.0006771692110013966-0.0032634746915270094j) 
-2.4305283757338554 (-0.010381106447572312+0.18178599727082548j) (-0.0003655102210777096-0.0034025258474765486j) 
-2.407045009784736 (-0.02655120016007064+0.18351707116192154j) (-8.024893949877397e-05-0.0035368438935510253j) 
-2.3835616438356166 (-0.04300973842880437+0.18380223739045395j) (0.00020725441631366676-0.003687960244997637j) 
-2.3600782778864975 (-0.05962218928350481+0.1826454250284227j) (0.0004832613788713691-0.0037999464805369395j) 
-2.336594911937378 (-0.0762235279076204+0.1800151195345881j) (0.0008293391366503216-0.003882040726134135j) 
-2.3131115459882583 (-0.09263919860653763+0.17587395749167126j) (0.0012215536614156735-0.003940926478962472j) 
-2.289628180039139 (-0.10878536235465036+0.17028002430534078j) (0.001537726905601723-0.00396319752219546j) 
-2.26614481409002 (-0.12461387350539775+0.1632843637324345j) (0.0018044753903132093-0.003969765998055478j) 
-2.2426614481409004 (-0.13989710738357938+0.15484419697468832j) (0.0022861029689863798-0.003948601400833012j) 
-2.219178082191781 (-0.1544822133023009+0.14500867519377356j) (0.002643121142536342-0.003886253116210343j) 
-2.1956947162426617 (-0.16834833209067085+0.1338982309014087j) (0.0029850946990865744-0.003806623700217846j) 
-2.1722113502935425 (-0.18135395214687347+0.12158520772466402j) (0.0034149789759806834-0.0036664608701372937j) 
-2.148727984344423 (-0.19334308672943518+0.10811657036343883j) (0.0038357351869644576-0.0035154942353791472j) 
-2.1252446183953033 (-0.20427006465579917+0.09357370049560985j) (0.004190175373822494-0.0032728483387507628j) 
-2.101761252446184 (-0.21403338155034116+0.07807847600534613j) (0.0045346650049607464-0.0030480353234154547j) 
-2.078277886497065 (-0.2225638735233844+0.061847729052295665j) (0.004892564719760935-0.0027549377928598713j) 
-2.0547945205479454 (-0.22974021032080114+0.045035582669877394j) (0.005314472139587085-0.0024532544581600795j) 
-2.031311154598826 (-0.23549863748993502+0.027698539591720465j) (0.005625912220756415-0.002088568453318783j) 
-2.0078277886497067 (-0.239895624496308+0.009914200727838586j) (0.005977081634791036-0.001742095310696389j) 
-1.9843444227005875 (-0.2428479205568043-0.008189941550369648j) (0.006330148237837336-0.0013312217891415714j) 
-1.960861056751468 (-0.2443876454488675-0.026484995342504567j) (0.006576403850963813-0.0008888972429841618j) 
-1.9373776908023483 (-0.2445436478238367-0.04483961605213682j) (0.006843676952239198-0.0003985790941408614j) 
-1.9138943248532296 (-0.24330471298323883-0.06314397136901892j) (0.0071009127116065714+0.00010550783341312115j) 
-1.89041095890411 (-0.2407079310305949-0.08127652127303243j) (0.0072718516892173075+0.0006587389055577886j) 
-1.8669275929549904 (-0.23677642771338842-0.09911667717829296j) (0.007475655887191516+0.0012190120189576677j) 
-1.8434442270058709 (-0.23156420302193906-0.11657041587609027j) (0.007591284365976118+0.0017854010041932218j) 
-1.8199608610567513 (-0.22511685535972767-0.13353239282979865j) (0.007689815231643322+0.0023933958832709663j) 
-1.7964774951076325 (-0.21745021313267154-0.1498816057872357j) (0.007796334951790869+0.003055064799216964j) 
-1.772994129158513 (-0.20868123943241537-0.16555409948574418j) (0.007771882330697424+0.0036835973099509753j) 
-1.7495107632093934 (-0.1989205358674297-0.18049906341105523j) (0.007706885894626901+0.00433931273320651j) 
-1.7260273972602747 (-0.18822933716975196-0.1946428030386295j) (0.007601968377048099+0.0050064109435688j) 
-1.702544031311155 (-0.17665159628190166-0.2079433352218035j) (0.007479411425609096+0.00569442412894927j) 
-1.6790606653620355 (-0.16425915461620846-0.2203561121362001j) (0.007323126049158508+0.006356263462618539j) 
-1.6555772994129159 (-0.15118060044011183-0.23178574548726638j) (0.0070235898175183414+0.007017594080426168j) 
-1.6320939334637963 (-0.13748740422710148-0.24221357958140122j) (0.006722874400561246+0.007685375298015123j) 
-1.6086105675146776 (-0.12316526821386775-0.25171391850774033j) (0.0064472302609502735+0.008328626139154575j) 
-1.585127201565558 (-0.10841358675716166-0.2601894464484092j) (0.005937571508249396+0.008944176045065384j) 
-1.5616438356164384 (-0.09347866144312028-0.26765582906814195j) (0.005439693568457317+0.009570983972170068j) 
-1.5381604696673197 (-0.07842045806030079-0.2742175241758742j) (0.004973370409567041+0.010180019702424888j) 
-1.5146771037182 (-0.0632331787958337-0.2798000631991665j) (0.004423295861136098+0.010762308112278391j) 
-1.4911937377690805 (-0.047937460728685835-0.28440725745698947j) (0.003795784319011379+0.011303632580700286j) 
-1.467710371819961 (-0.03264498029845009-0.2880937553372994j) (0.0031134674454927646+0.011818537686612002j) 
-1.4442270058708413 (-0.017367816981851456-0.29092720172988396j) (0.0024602730567536446+0.012281379204605498j) 
-1.4207436399217226 (-0.0021344492131218445-0.292927752842372j) (0.0017466788702618233+0.012763831698463636j) 
-1.397260273972603 (0.01290425102054406-0.29409485018689524j) (0.0008630394605574213+0.013150470749845091j) 
-1.3737769080234834 (0.027715393791552332-0.2945323943007281j) (9.277312086623481e-05+0.013516971869255946j) 
-1.3502935420743647 (0.04232342167038263-0.29430367107987093j) (-0.0007467740290363721+0.013808072634127935j) 
-1.326810176125245 (0.05664695776596331-0.29339435329094943j) (-0.0016748852005733835+0.01408704658692831j) 
-1.3033268101761255 (0.07065846276567675-0.29183846248477885j) (-0.0025398277157793786+0.014288952699613095j) 
-1.279843444227006 (0.08439463403171309-0.2897076615896685j) (-0.003427001846796868+0.014449654408619452j) 
-1.2563600782778863 (0.0977856997078569-0.2870271857895372j) (-0.004407092528596471+0.014553667660478865j) 
-1.2328767123287676 (0.11079683972135866-0.2838487928441238j) (-0.0053543755829634256+0.014598910335051818j) 
-1.209393346379648 (0.12340847385113642-0.28023618253838595j) (-0.006359012346674754+0.014584772695520946j) 
-1.1859099804305284 (0.1356485984255681-0.27621802451652183j) (-0.007275510689136854+0.014529408044401964j) 
-1.1624266144814097 (0.14751155160362991-0.27177468192330384j) (-0.008251186907310333+0.014432228132528514j) 
-1.1389432485322901 (0.1589486742270815-0.2669475195802635j) (-0.00922026184448147+0.014227605354416674j) 
-1.1154598825831705 (0.17000485881650096-0.26179041086956517j) (-0.010135698021237712+0.013991200984934424j) 
-1.091976516634051 (0.18069810809312337-0.25630435264045115j) (-0.01105741364734908+0.013709899120571096j) 
-1.0684931506849313 (0.19096915013736898-0.2505496002355627j) (-0.011982617568946249+0.013377172397905292j) 
-1.0450097847358126 (0.2008852257623035-0.24460394905388438j) (-0.01286008427926341+0.012983240980938449j) 
-1.021526418786693 (0.2105575089893309-0.23844842083105786j) (-0.013812909281666683+0.012540407539354977j) 
-0.9980430528375734 (0.21995916639053287-0.23216607778913495j) (-0.014612026434216547+0.012069042643746159j) 
-0.9745596868884547 (0.22901873063690092-0.2257459029890132j) (-0.015457295186338493+0.01149859265724315j) 
-0.9510763209393351 (0.2377039149306502-0.2191294941047972j) (-0.01631759050679874+0.010915501213393797j) 
-0.9275929549902155 (0.2460554811888093-0.21231503865289642j) (-0.017079151497950248+0.010294192294192947j) 
-0.904109589041096 (0.2541251530984803-0.2053552570961952j) (-0.0177686264417726+0.009649874517016651j) 
-0.8806262230919764 (0.26185992492815874-0.1982935707523793j) (-0.01854242865616056+0.008930051880034161j) 
-0.8571428571428577 (0.26922518237876597-0.19111092059436288j) (-0.019250863813182213+0.0082008045793417j) 
-0.8336594911937381 (0.27623885784761504-0.18383889500246806j) (-0.01993877208037041+0.007432303860939363j) 
-0.8101761252446185 (0.28298009093124504-0.17653828933490986j) (-0.02045885939659033+0.0066491662425253615j) 
-0.7866927592954998 (0.28942428724535096-0.1691531144280085j) (-0.021085296792438108+0.005838438303806104j) 
-0.7632093933463802 (0.29551446480267546-0.16169111016148366j) (-0.021655238706102694+0.004991109576299505j) 
-0.7397260273972606 (0.3013181530595614-0.15424493586655305j) (-0.022106696030880866+0.004130834266046078j) 
-0.716242661448141 (0.3068296334225575-0.14685030686659328j) (-0.02257910369048764+0.003247662408700815j) 
-0.6927592954990214 (0.311985083866591-0.13946385184983967j) (-0.02310665226477523+0.0023852890246561028j) 
-0.6692759295499027 (0.31680996789316557-0.13214619520178367j) (-0.0234438083061811+0.0014929651028840743j) 
-0.6457925636007831 (0.32133641382282535-0.12494098657697332j) (-0.023841165326475205+0.0005907048896307878j) 
-0.6223091976516635 (0.3255644054757749-0.11785002162694301j) (-0.024164890228688098-0.0003083845796780164j) 
-0.5988258317025448 (0.3294831158660668-0.11088528541099553j) (-0.02451019647920216-0.0012216912204735856j) 
-0.5753424657534252 (0.33310756865308566-0.10411439199565758j) (-0.02473975012703938-0.002134068257725836j) 
-0.5518590998043056 (0.3365097739426819-0.0975405156343156j) (-0.024978762906449316-0.0030143393096624645j) 
-0.528375733855186 (0.33959810753918185-0.09107021423287684j) (-0.02523909791939312-0.003913505981968294j) 
-0.5048923679060664 (0.34223206013150254-0.08472898008644772j) (-0.025455191543576977-0.0048086922159088505j) 
-0.4814090019569477 (0.3445597581394994-0.07858028965278448j) (-0.025507322113185987-0.0056941297654646205j) 
-0.4579256360078281 (0.3466648035864448-0.0726363372285171j) (-0.02570563142475957-0.006559100521896799j) 
-0.4344422700587085 (0.3484928119664963-0.06695844711145287j) (-0.025740133702299522-0.007439379388170669j) 
-0.4109589041095898 (0.35009357405433755-0.06155065211041472j) (-0.025789714499946464-0.008289866102799684j) 
-0.3874755381604702 (0.35149374592477867-0.05643585270482168j) (-0.025804861138034704-0.00913097445787776j) 
-0.3639921722113506 (0.3526949271767608-0.051631347659231316j) (-0.02580434887984032-0.009947833556539219j) 
-0.340508806262231 (0.35366744797618227-0.047161154531165546j) (-0.02581404526377383-0.010784047418819312j) 
-0.3170254403131114 (0.3544130462509017-0.04300400544606254j) (-0.025820104737714317-0.011574346387095258j) 
-0.2935420743639927 (0.35503045816847434-0.03915096486416066j) (-0.02567289855341496-0.012317523616323501j) 
-0.2700587084148731 (0.35553593258573096-0.035606354463430585j) (-0.025621726175907203-0.013092460519362704j) 
-0.24657534246575352 (0.3558952519087803-0.03237548676885755j) (-0.025501990474247897-0.013852237774707891j) 
-0.22309197651663482 (0.35614348136616253-0.029434264157907567j) (-0.025417362204768593-0.014583516317789261j) 
-0.19960861056751522 (0.3563297171461079-0.02680731446678854j) (-0.025233234004590814-0.015275583168915252j) 
-0.17612524461839563 (0.3564630399627741-0.02449556159766639j) (-0.025071752613793706-0.01596648163331124j) 
-0.15264187866927603 (0.3564991728503844-0.022459169578736997j) (-0.024965703290665046-0.016632443722000633j) 
-0.12915851272015644 (0.3564509396862403-0.02068980807449792j) (-0.02482173237641294-0.017276170388393047j) 
-0.10567514677103773 (0.35642518667560497-0.019243006121658718j) (-0.02453398682786429-0.017920550195866324j) 
-0.08219178082191814 (0.3563847260367755-0.018068156322365962j) (-0.024424235715526297-0.018526515071746165j) 
-0.05870841487279854 (0.35632485464894004-0.017119449557559504j) (-0.024201592953783498-0.01912535832689414j) 
-0.035225048923679836 (0.3562716536811551-0.016400079777973885j) (-0.02396924649630115-0.019683677173172667j) 
-0.011741682974560241 (0.3561942727979035-0.016039084716682587j) (-0.023749467805207015-0.02025537733163864j) 
0.011741682974559353 (0.35617802162196627-0.016046570272103728j) (-0.023609406009615225-0.020756704400651717j) 
0.03522504892367895 (0.3562170650023582-0.01643601638376819j) (-0.023435074648898904-0.02127950457680501j) 
