[-0.1393838  -0.27638252] (0.9429421340943653+0.007331288019979451j) (0.9429421340943653+0.007331288019979451j) (0.33359949694401614+0.005240758396070039j) 
[0.64001055 0.80294921] (0.942155443070573-0.011236767960882079j) (0.942155443070573-0.011236767960882079j) (0.33191677090540944-0.01968548371457776j) 
[-0.22105041 -0.12561363] (0.9429488034393326+0.007605782693495014j) (0.9429488034393326+0.007605782693495014j) (0.33345487908653837+0.0014959579814682602j) 
[-0.13494162  0.17362517] (0.942836532368498+0.00441374314762252j) (0.942836532368498+0.00441374314762252j) (0.3330818390410124-0.005596753031850539j) 
[ 0.02895792 -0.01609512] (0.9427899179997745+0.003148054507849528j) (0.9427899179997745+0.003148054507849528j) (0.33335305725497477-0.0008039803161540007j) 
[-0.02598004 -0.24469442] (0.9428750632985314+0.005423199920435716j) (0.9428750632985314+0.005423199920435716j) (0.33358197930908345+0.00463084186460969j) 
[-0.01563316  0.38541343] (0.9427201371649441+0.0012759834435176747j) (0.9427201371649441+0.0012759834435176747j) (0.3327399965171271-0.010533971615180064j) 
[0.22730463 0.14939225] (0.9426282755819307-0.000886016398795447j) (0.9426282755819307-0.000886016398795447j) (0.33315133219075993-0.004521704488934288j) 
[0.09343393 0.05474154] (0.9427349650731728+0.0017287136775813435j) (0.9427349650731728+0.0017287136775813435j) (0.33326983239625274-0.0024232385270937687j) 
[-0.65269522  0.19961906] (0.943068926928942+0.012044748735389356j) (0.943068926928942+0.012044748735389356j) (0.3329931932566945-0.006925062603675697j) 
[-0.41456471 -0.19020229] (0.9430522392085736+0.010928650315776629j) (0.9430522392085736+0.010928650315776629j) (0.33350362311053044+0.0027900083420603554j) 
[-0.14902353 -0.09878748] (0.942906388627534+0.006351408850882338j) (0.942906388627534+0.006351408850882338j) (0.3334323433257979+0.0009471966953338299j) 
[-0.24568927 -0.39857896] (0.9430216972813048+0.009705943942549764j) (0.9430216972813048+0.009705943942549764j) (0.3336778432630495+0.008042157363517908j) 
[ 0.66528993 -0.30543797] (0.9424434121770677-0.004597281265933295j) (0.9424434121770677-0.004597281265933295j) (0.3336803499522635+0.007033355016199568j) 
[-0.36871364 -0.04606848] (0.9430011404290014+0.009325176833520576j) (0.9430011404290014+0.009325176833520576j) (0.33335494886899614-0.0006213356266439101j) 
[ 0.43486378 -0.05748791] (0.9425425804282876-0.002699777268431238j) (0.9425425804282876-0.002699777268431238j) (0.33343519892599705+0.0007442453159786737j) 
[-0.01114386  0.15243755] (0.9427727606434796+0.0026841941676371537j) (0.9427727606434796+0.0026841941676371537j) (0.3331248369802785-0.004918517348623355j) 
[ 0.21452334 -0.34476081] (0.9427604864085305+0.0024364394200570975j) (0.9427604864085305+0.0024364394200570975j) (0.3336753679370298+0.007369457551146164j) 
[-0.23651152  0.35071347] (0.9428499468826312+0.00482111943686463j) (0.9428499468826312+0.00482111943686463j) (0.3327803105252241-0.00999830814126675j) 
[-0.31691616  0.005512  ] (0.9429659967675458+0.00821851425174407j) (0.9429659967675458+0.00821851425174407j) (0.33329698373284405-0.0017939010400636706j) 
[-0.29421356  0.23519929] (0.9429046891067918+0.006421646584378079j) (0.9429046891067918+0.006421646584378079j) (0.33297085098418683-0.007295600950342171j) 
[-0.74207126 -0.36643734] (0.9432109422980288+0.016976734145968547j) (0.9432109422980288+0.016976734145968547j) (0.3336227733599449+0.006593534435066207j) 
[-0.57483543 -0.09885524] (0.9430988048315805+0.01276324865949144j) (0.9430988048315805+0.01276324865949144j) (0.3333976856969891+0.0003709967916389154j) 
[-0.19217071  0.14741805] (0.9428726976426531+0.005441372106267381j) (0.9428726976426531+0.005441372106267381j) (0.33311546433352995-0.005043188017719362j) 
[-0.49929807  0.16924145] (0.9430130520081114+0.009927403336391227j) (0.9430130520081114+0.009927403336391227j) (0.3330544343158643-0.005985421419049323j) 
[-0.19329579 -0.25637613] (0.9429645741131923+0.008016255914314641j) (0.9429645741131923+0.008016255914314641j) (0.3335792121226257+0.00468533448329777j) 
[-0.13534241  0.0792855 ] (0.9428584096685142+0.005017390738602087j) (0.9428584096685142+0.005017390738602087j) (0.333216808760955-0.003324914328715076j) 
[0.44394048 0.02029461] (0.9425156555213902-0.0033290505653282452j) (0.9425156555213902-0.0033290505653282452j) (0.3333443755101383-0.0011177380613017714j) 
[-0.27951174 -0.02913066] (0.9429557884895484+0.007874791468938082j) (0.9429557884895484+0.007874791468938082j) (0.33334245903122417-0.0009084343370670831j) 
[ 0.00805834 -0.03273887] (0.942805836038427+0.0035681173636397095j) (0.942805836038427+0.0035681173636397095j) (0.3333710377919327-0.0004312873856245066j) 
[-0.06819058 -0.11107377] (0.942866548629633+0.005212257071349751j) (0.942866548629633+0.005212257071349751j) (0.3334520071177932+0.001352983817819497j) 
[-0.00652581  0.1790016 ] (0.9427638027557582+0.0024464012192149864j) (0.9427638027557582+0.0024464012192149864j) (0.33308575697364695-0.005552046096347649j) 
[ 0.23899602 -0.38291266] (0.9427550719031964+0.0023097028573523734j) (0.9427550719031964+0.0023097028573523734j) (0.333701618951112+0.008322410576868356j) 
[ 0.29045031 -0.20633051] (0.9426778465353867+0.000416670714225395j) (0.9426778465353867+0.000416670714225395j) (0.33357284452289293+0.004135575464181224j) 
[-0.35017081  0.12400216] (0.9429558615402227+0.007968588901238196j) (0.9429558615402227+0.007968588901238196j) (0.33313494717635816-0.004693521439497718j) 
[-0.21259623  0.23531826] (0.9428634476790654+0.005192064128127944j) (0.9428634476790654+0.005192064128127944j) (0.3329785087743256-0.007187764569963809j) 
[0.22556153 0.29590672] (0.942592537879351-0.0017878272619243603j) (0.942592537879351-0.0017878272619243603j) (0.33292162609611303-0.00805232551484252j) 
[ 0.21964157 -0.43470122] (0.9427799506546953+0.0029290919573555945j) (0.9427799506546953+0.0029290919573555945j) (0.33372993819907415+0.00954464116316268j) 
[-0.30039618  0.28095132] (0.9428976834228997+0.0062248987170815j) (0.9428976834228997+0.0062248987170815j) (0.3328949740607749-0.008405577748671653j) 
[ 0.06547107 -0.09469193] (0.9427877301048249+0.003096240077005375j) (0.9427877301048249+0.003096240077005375j) (0.3334454529750359+0.0011395680575859177j) 
[-0.55089477  0.01621578] (0.9430659298971209+0.011673759976473666j) (0.9430659298971209+0.011673759976473666j) (0.3332632674481975-0.002369259329086541j) 
[ 0.06547987 -0.22454121] (0.9428191282871997+0.003918628070413572j) (0.9428191282871997+0.003918628070413572j) (0.3335716500099278+0.004269195660312918j) 
[-0.05503046  0.18939787] (0.9427889550515238+0.0031107628376193654j) (0.9427889550515238+0.0031107628376193654j) (0.3330654253008318-0.0058682202053459516j) 
[ 0.33642135 -0.45885747] (0.9427132325750078+0.0013242020891847206j) (0.9427132325750078+0.0013242020891847206j) (0.33375001331162596+0.0102855280426973j) 
[ 0.49593058 -0.25289008] (0.9425519472554826-0.0023812522752006855j) (0.9425519472554826-0.0023812522752006855j) (0.3336278794849784+0.005536759435682378j) 
[-0.02765379  0.2079646 ] (0.9427690677889916+0.0025810045874491592j) (0.9427690677889916+0.0025810045874491592j) (0.33303940945866894-0.006278219378017502j) 
[-0.06383242 -0.09010042] (0.9428592858184199+0.00501378599612358j) (0.9428592858184199+0.00501378599612358j) (0.3334299086768716+0.0008534508279518903j) 
[-0.28197651  0.32773772] (0.9428782156043841+0.0056511831785232185j) (0.9428782156043841+0.0056511831785232185j) (0.33281642926473276-0.009506918475975875j) 
[ 0.08946426 -0.50461578] (0.9428734337232819+0.0053316594865201045j) (0.9428734337232819+0.0053316594865201045j) (0.3337549674413401+0.011053423297893165j) 
[-0.192426   -0.27046577] (0.942967331279091+0.008092414779890165j) (0.942967331279091+0.008092414779890165j) (0.33359082587715105+0.005026141979660972j) 
[-0.36919532  0.0667278 ] (0.9429770644884794+0.00861786714470697j) (0.9429770644884794+0.00861786714470697j) (0.33321295646029914-0.00333966198215376j) 
[-0.49845859 -0.19144632] (0.9430875401590748+0.012199762513899343j) (0.9430875401590748+0.012199762513899343j) (0.3334982941157287+0.0027061344838182925j) 
[-0.21832513  0.0100253 ] (0.9429169994650494+0.0067055040186705965j) (0.9429169994650494+0.0067055040186705965j) (0.33329984308841026-0.0017688737847444155j) 
[0.31043084 0.06004654] (0.9425965566371293-0.0015713304761851268j) (0.9425965566371293-0.0015713304761851268j) (0.33328207684382716-0.002256641945256096j) 
[-0.29557862  0.24189162] (0.9429038899193144+0.006399803928290074j) (0.9429038899193144+0.006399803928290074j) (0.3329599149403085-0.007458596899697988j) 
[-0.37040016  0.07663498] (0.942975485080208+0.008573246218468736j) (0.942975485080208+0.008573246218468736j) (0.3331994239851653-0.003579962756090764j) 
[-0.29494461  0.16443156] (0.9429206110701497+0.006880959593752115j) (0.9429206110701497+0.006880959593752115j) (0.3330807197232233-0.0055923749144818095j) 
[0.12060043 0.11313754] (0.9427042681272547+0.0009498561290465242j) (0.9427042681272547+0.0009498561290465242j) (0.33319322317718314-0.0037931670717187976j) 
[-0.93503322  0.30715946] (0.9431453236146833+0.015614953410270343j) (0.9431453236146833+0.015614953410270343j) (0.332787340010117-0.009897203011789825j) 
[-0.27394489 -0.33533454] (0.943020832249452+0.009730737133860965j) (0.943020832249452+0.009730737133860965j) (0.33363415723508855+0.006479192243963584j) 
[0.3474639  0.16801156] (0.94254377103115-0.0028125938824754074j) (0.94254377103115-0.0028125938824754074j) (0.3331352389901227-0.004807172105433366j) 
[0.59242405 0.25268571] (0.9423443484872621-0.007035591113818282j) (0.9423443484872621-0.007035591113818282j) (0.33302841375400133-0.006514099466933879j) 
[0.37966109 0.20005462] (0.9425132801847819-0.0035001621232524194j) (0.9425132801847819-0.0035001621232524194j) (0.3330902018797051-0.0055352380504848945j) 
[-0.41110825 -0.38605382] (0.9430924326226406+0.01211733009221009j) (0.9430924326226406+0.01211733009221009j) (0.33365867581459224+0.007515670306266982j) 
[-0.14590365 -0.1462838 ] (0.942915652211441+0.00660531226681324j) (0.942915652211441+0.00660531226681324j) (0.33348197055221096+0.0020961036649682473j) 
[0.07798799 0.09646017] (0.9427340565831296+0.0016969725752816755j) (0.9427340565831296+0.0016969725752816755j) (0.3332124951581341-0.0034492329383886545j) 
[-0.1609897   0.38661387] (0.942801844701401+0.0034566810128972957j) (0.942801844701401+0.0034566810128972957j) (0.33272285450946526-0.010759961854275768j) 
[0.36325227 0.06800928] (0.9425589568603527-0.0024168207129961453j) (0.9425589568603527-0.0024168207129961453j) (0.3332763128950777-0.0023768173608789632j) 
[-0.14865872 -0.40318178] (0.9429758479507889+0.008274168328673774j) (0.9429758479507889+0.008274168328673774j) (0.33368725305656805+0.008284831273330242j) 
[-0.11028143 -0.28172447] (0.9429284487586248+0.006926966717618177j) (0.9429284487586248+0.006926966717618177j) (0.33360587260111857+0.005409027228867095j) 
[-5.33795641e-01 -1.10505703e-04] (0.9430623688560775+0.011519716945912759j) (0.9430623688560775+0.011519716945912759j) (0.33328535344095783-0.001952701651226395j) 
[-0.34825752  0.04219544] (0.942972687568034+0.00845802324224965j) (0.942972687568034+0.00845802324224965j) (0.3332473714260786-0.002720239807561691j) 
[-0.25606702 -0.30511579] (0.9430057713879799+0.009270123680408898j) (0.9430057713879799+0.009270123680408898j) (0.3336132806529292+0.005775009346916555j) 
[-0.35185979  0.10487753] (0.9429607924396952+0.008115173081784515j) (0.9429607924396952+0.008115173081784515j) (0.3331619810357137-0.004235146498380224j) 
[0.37197637 0.28747094] (0.942495833008284-0.0039381880538929635j) (0.942495833008284-0.0039381880538929635j) (0.3329501735990324-0.007650654998534016j) 
[0.35061185 0.50204643] (0.9424550387489236-0.004975744015101849j) (0.9424550387489236-0.004975744015101849j) (0.33255496051705197-0.012843859487794694j) 
[-0.04389462  0.19528274] (0.9427812925687722+0.0029058377974231554j) (0.9427812925687722+0.0029058377974231554j) (0.3330574654472304-0.005994840077274223j) 
[-0.2146131   0.00840019] (0.9429154997625567+0.006659910438009569j) (0.9429154997625567+0.006659910438009569j) (0.33330219485543644-0.0017246817828594683j) 
[0.24944815 0.23316685] (0.9425927206110128-0.0017499717010886538j) (0.9425927206110128-0.0017499717010886538j) (0.3330263518466923-0.006509266433972015j) 
[0.00915218 0.46509815] (0.942686523115563+0.0003980989818146356j) (0.942686523115563+0.0003980989818146356j) (0.33259154580527844-0.012417864290538639j) 
[-0.08278993 -0.08878182] (0.9428692079955909+0.005290843445146411j) (0.9428692079955909+0.005290843445146411j) (0.33342691940189456+0.0007959483776877397j) 
[-0.81457991 -0.35246791] (0.9432307705229173+0.01798011822913451j) (0.9432307705229173+0.01798011822913451j) (0.33360799023598003+0.006158365528957541j) 
[0.02457916 0.15775569] (0.9427508209150428+0.002112719215190326j) (0.9427508209150428+0.002112719215190326j) (0.3331203298513533-0.0049981493532168355j) 
[-0.70468646  0.29603203] (0.9430695912923611+0.012216825035771489j) (0.9430695912923611+0.012216825035771489j) (0.33282948405562535-0.009316943502766377j) 
[-0.2192704 -0.1503069] (0.9429534696434875+0.007735409441909359j) (0.9429534696434875+0.007735409441909359j) (0.33348017041989664+0.0020934994551841052j) 
[0.38734747 0.18277959] (0.9425124525378213-0.0035064316759371213j) (0.9425124525378213-0.0035064316759371213j) (0.33311702288095874-0.0051087600730127915j) 
[0.1317668  0.33911052] (0.9426418695851717-0.0006496232156275081j) (0.9426418695851717-0.0006496232156275081j) (0.33283804356659163-0.00921960168894152j) 
[-0.22260316 -0.02738512] (0.942927535053321+0.007006902222942208j) (0.942927535053321+0.007006902222942208j) (0.3333451946873999-0.0008732757869176768j) 
[ 0.74291393 -0.09155624] (0.9423237689697048-0.007119983512153541j) (0.9423237689697048-0.007119983512153541j) (0.3334975478136547+0.001983291328129516j) 
[-0.18960551  0.0383082 ] (0.9428960606676835+0.006093936930457321j) (0.9428960606676835+0.006093936930457321j) (0.3332663346171784-0.0024113345788540482j) 
[ 0.58770259 -0.07195358] (0.94243677334788-0.004908417945514415j) (0.94243677334788-0.004908417945514415j) (0.3334638315563794+0.0013002484635953003j) 
[-0.56130324  0.20295844] (0.9430320586600388+0.010647439202967318j) (0.9430320586600388+0.010647439202967318j) (0.3329966055585788-0.006881512177129916j) 
[-0.57191374  0.41472285] (0.9429933954933376+0.009465639776703684j) (0.9429933954933376+0.009465639776703684j) (0.33262772778690924-0.011993588521450065j) 
[-0.14404929  0.02211599] (0.9428761197586597+0.00551062929107224j) (0.9428761197586597+0.00551062929107224j) (0.33329104863805104-0.0019594059572801735j) 
[-0.42064031 -0.1448128 ] (0.9430452146019266+0.01073258845699226j) (0.9430452146019266+0.01073258845699226j) (0.3334586384235474+0.0016878085226433336j) 
[-0.04892308  0.67470789] (0.9426715270121347-5.541985648323287e-05j) (0.9426715270121347-5.541985648323287e-05j) (0.3321399782657885-0.017537370590445973j) 
[0.30915846 0.08850346] (0.942590097807605-0.001732426026230245j) (0.942590097807605-0.001732426026230245j) (0.3332441306679972-0.002943936064259755j) 
[-0.25700975 -0.38977405] (0.9430250275057979+0.009820615552340815j) (0.9430250275057979+0.009820615552340815j) (0.33367163960565527+0.007814530282084111j) 
[ 0.59666445 -0.03744673] (0.9424206649516379-0.005261839036290693j) (0.9424206649516379-0.005261839036290693j) (0.3334261372299287+0.00048084047038443774j) 
[-0.14574408 -0.32934119] (0.942957487508345+0.007762525971609016j) (0.942957487508345+0.007762525971609016j) (0.3336390381725149+0.006508729850588511j) 
[-0.41033352 -0.48648293] (0.9431134864578087+0.012741885656006051j) (0.9431134864578087+0.012741885656006051j) (0.3337146648626889+0.00993778765218141j) 
[-0.08403902  0.25829216] (0.942789099759322+0.003111062575597765j) (0.942789099759322+0.003111062575597765j) (0.33295369470561714-0.007566581165617912j) 
[0.51264812 0.33338642] (0.9423824282484277-0.006346157979265183j) (0.9423824282484277-0.006346157979265183j) (0.33288632027896076-0.008565295593236473j) 
[0.44323896 0.59076734] (0.9423650638768809-0.006931762112216776j) (0.9423650638768809-0.006931762112216776j) (0.3323816081803356-0.014852250359834701j) 
[-0.05655755  0.20467526] (0.9427862318732478+0.0030369768278512986j) (0.9427862318732478+0.0030369768278512986j) (0.33304177376742905-0.006238210797523992j) 
[0.50252585 0.13251614] (0.9424438509505015-0.004921567681663816j) (0.9424438509505015-0.004921567681663816j) (0.3332008326556523-0.003741850457338596j) 
[-0.4390496 -0.4000275] (0.9431069862631408+0.012626582675637958j) (0.9431069862631408+0.012626582675637958j) (0.33366549953318336+0.007814602799132266j) 
[ 0.56439566 -0.34997352] (0.9425296287227163-0.0027967916193174748j) (0.9425296287227163-0.0027967916193174748j) (0.33370355325959844+0.007970029420290264j) 
[-0.21862582 -0.28900872] (0.9429842977277381+0.00860435364306833j) (0.9429842977277381+0.00860435364306833j) (0.3336036293083008+0.005437560691660835j) 
[0.43778289 0.27267358] (0.9424532195133478-0.004834898577430413j) (0.9424532195133478-0.004834898577430413j) (0.3329810353674242-0.00720512419868827j) 
[-0.35520675 -0.07262365] (0.9430007362072584+0.009290031086370765j) (0.9430007362072584+0.009290031086370765j) (0.33338657138267064+3.689731725967409e-05j) 
[-0.38502766  0.20052634] (0.9429556166145354+0.008008638580654261j) (0.9429556166145354+0.008008638580654261j) (0.3330171041911045-0.006583840195769763j) 
[0.07901365 0.11855479] (0.9427280828042639+0.001541576236704927j) (0.9427280828042639+0.001541576236704927j) (0.33318183452528677-0.003980077233151726j) 
[0.08076064 0.01314073] (0.942752628944347+0.002183012245293737j) (0.942752628944347+0.002183012245293737j) (0.3333217956976196-0.0014381331705553152j) 
[0.35459976 0.40304035] (0.9424779166652866-0.004408663928438997j) (0.9424779166652866-0.004408663928438997j) (0.33274575497395126-0.01045618059463879j) 
[0.2738736  0.13004442] (0.9426028362742641-0.0014644391387347497j) (0.9426028362742641-0.0014644391387347497j) (0.3331833819999371-0.0039924952917957295j) 
[ 0.30825507 -0.48146146] (0.9427369658655583+0.0018913564976833902j) (0.9427369658655583+0.0018913564976833902j) (0.3337588320931394+0.010792232863705007j) 
[-0.05703961 -0.16364106] (0.9428728309432989+0.005377369392497128j) (0.9428728309432989+0.005377369392497128j) (0.3335061234960489+0.0026350386627403103j) 
[0.04345521 0.40241092] (0.9426808983674885+0.0002787985365561447j) (0.9426808983674885+0.0002787985365561447j) (0.3327147210400404-0.010862922163187724j) 
[-0.11447897  0.26404546] (0.942804603299723+0.003532889787329419j) (0.942804603299723+0.003532889787329419j) (0.3329412886854193-0.007746392587899697j) 
[-0.24585725  0.11128054] (0.94290813359964+0.006478595562339086j) (0.94290813359964+0.006478595562339086j) (0.3331625622030388-0.00424557722727985j) 
[1.07889965 0.03584319] (0.942003946427798-0.012981882053889343j) (0.942003946427798-0.012981882053889343j) (0.3333804550539434-0.0006308767670147502j) 
[ 0.29550545 -0.21814017] (0.9426776166827324+0.000415380858914246j) (0.9426776166827324+0.000415380858914246j) (0.333583613079099+0.004427096480868669j) 
[-0.45120212 -0.07303722] (0.9430431543099683+0.010738065124468439j) (0.9430431543099683+0.010738065124468439j) (0.3333790993844171-8.339943520791187e-05j) 
[-0.8239053  0.1861798] (0.9431324499130167+0.014707997350073353j) (0.9431324499130167+0.014707997350073353j) (0.3329980374494063-0.006833662911990332j) 
[0.01760134 0.26615454] (0.9427289906773831+0.001531113314824409j) (0.9427289906773831+0.001531113314824409j) (0.3329506924685584-0.007618036788055473j) 
[ 0.10340827 -0.01055405] (0.9427449197340223+0.00199216824858166j) (0.9427449197340223+0.00199216824858166j) (0.333352746582896-0.0008364775543881754j) 
[ 0.08368676 -0.13226248] (0.9427862202519038+0.0030600041898017254j) (0.9427862202519038+0.0030600041898017254j) (0.33348615563533707+0.002069747454910229j) 
[-0.1825893   0.09181202] (0.9428803275372856+0.005649368256611383j) (0.9428803275372856+0.005649368256611383j) (0.33319544154772-0.003690774125826247j) 
[ 0.59284688 -0.08239545] (0.9424358211468842-0.004919702566774153j) (0.9424358211468842-0.004919702566774153j) (0.33347552017876925+0.0015588743486692625j) 
[ 0.56500793 -0.28627647] (0.942511848309912-0.0032094378026521625j) (0.942511848309912-0.0032094378026521625j) (0.33365898412955963+0.0064353239178113j) 
[-0.07819622  0.43211986] (0.9427453181825582+0.001921966827621728j) (0.9427453181825582+0.001921966827621728j) (0.33264609711853727-0.01174279306268383j) 
[ 0.34376179 -0.05058329] (0.9426028644696026-0.0013722942942211217j) (0.9426028644696026-0.0013722942942211217j) (0.33341982921262364+0.0004542362722792577j) 
[-0.34053457  0.39365031] (0.9428927809762083+0.006115292337263054j) (0.9428927809762083+0.006115292337263054j) (0.3326913481598154-0.01117275842065808j) 
[ 0.09712988 -0.01187666] (0.9427489895320502+0.0020950602913574466j) (0.9427489895320502+0.0020950602913574466j) (0.3333538029062686-0.0008131272878474999j) 
[ 0.36335306 -0.06644422] (0.9425938431365991-0.0015667153276612664j) (0.9425938431365991-0.0015667153276612664j) (0.3334392019002183+0.000863043548840095j) 
[0.22306438 0.0286426 ] (0.9426613687761548-5.7338969310608055e-05j) (0.9426613687761548-5.7338969310608055e-05j) (0.33331473401506856-0.0016185597248125096j) 
[-0.48945006  0.35994348] (0.9429691583694029+0.00857100092081855j) (0.9429691583694029+0.00857100092081855j) (0.33273803362862764-0.010563463825222845j) 
[0.11717675 0.1056639 ] (0.9427081876403042+0.0010487353579455598j) (0.9427081876403042+0.0010487353579455598j) (0.33320332440931116-0.003617780033022482j) 
[-0.33235215  0.15437601] (0.9429408471569888+0.007507883983781904j) (0.9429408471569888+0.007507883983781904j) (0.33309223644811353-0.005400933893466497j) 
[0.23807814 0.56211382] (0.9425171583286461-0.003662429901545707j) (0.9425171583286461-0.003662429901545707j) (0.33241951341181997-0.014441245621819752j) 
[ 0.25387047 -0.08907773] (0.9426714419268448+0.00022460340556642002j) (0.9426714419268448+0.00022460340556642002j) (0.333454844901329+0.001259927122910123j) 
[-0.58474903  0.27815563] (0.9430263787225335+0.010524086760460261j) (0.9430263787225335+0.010524086760460261j) (0.33287178979286675-0.008723920901602912j) 
[ 0.16062584 -0.06193008] (0.9427229420320442+0.00145626619860147j) (0.9427229420320442+0.00145626619860147j) (0.3334173327634273+0.00047916779597293374j) 
