-0.3418388E+01 -0.1086132E+01  0.1093550E+01
-0.3088379E+01 -0.6734582E+00  0.7268437E+00
-0.3413672E+01 -0.1440515E+01  0.7584385E+00
-0.3209983E+01 -0.2156127E+01  0.1143393E+01
-0.3435143E+01 -0.1394714E+01  0.1025742E+01
-0.2537189E+01 -0.3978960E+00  0.1160858E+01
-0.3755982E+01 -0.1199029E+01  0.1673806E+01
-0.2546229E+01 -0.1082510E+01  0.5211817E+00
-0.1801629E+01 -0.5321367E+00  0.1295831E+01
-0.2591188E+01 -0.5884551E+00  0.1582504E+01
-0.3258862E+01 -0.9105358E+00  0.6198908E+00
-0.2775090E+01 -0.1129979E+01  0.1013976E+01
-0.2333046E+01 -0.1713062E+01  0.9203044E+00
-0.3679781E+01 -0.1767481E+01  0.6589756E+00
-0.2620020E+01 -0.5168285E+00  0.9954754E+00
-0.2960087E+01 -0.1101618E+01  0.1772273E+01
-0.3004838E+01 -0.1314546E+01  0.4255130E-01
-0.2638251E+01 -0.1915178E+01  0.3721935E+00
-0.3391513E+01 -0.7597789E+00  0.8727043E+00
-0.4212560E+01 -0.1676815E+01  0.1009682E+01
-0.2740421E+01 -0.1541504E+01  0.9725787E+00
-0.3321025E+01 -0.1034107E+01  0.2024379E+01
-0.2432808E+01 -0.6356894E+00  0.8892777E+00
-0.3593137E+01 -0.1176913E+01  0.1681117E+01
-0.3407606E+01 -0.8303685E+00  0.6436611E+00
-0.2832525E+01 -0.5636165E+00  0.1384823E+01
-0.3530039E+01 -0.1994220E+00  0.1134490E+01
-0.2681350E+01 -0.5749549E+00  0.1550174E+01
-0.2884041E+01 -0.8559500E+00  0.1089988E+01
-0.4120007E+01 -0.1106613E+01  0.1326511E+01
-0.3317898E+01 -0.2840197E+00  0.2763593E+00
-0.2785948E+01 -0.1404492E+01  0.5318593E+00
-0.2761210E+01 -0.1470533E+01  0.1303429E+01
-0.2526904E+01 -0.1235459E+01  0.6011987E+00
-0.2236207E+01 -0.3750826E+00  0.5635891E+00
-0.2735903E+01 -0.1332455E+01  0.1565899E+01
-0.2931831E+01 -0.1948457E+00  0.1422136E+01
-0.3698100E+01 -0.6225566E+00  0.7919939E+00
-0.3045098E+01 -0.7922631E+00  0.8968224E+00
-0.3540716E+01 -0.1781694E+01  0.1579218E+01
-0.3256809E+01 -0.1427311E+01  0.1835415E+01
-0.3088163E+01 -0.1483035E+01  0.8171792E+00
-0.3104034E+01 -0.7251401E+00  0.1018821E+01
-0.2905290E+01 -0.1388277E+01  0.9298770E+00
-0.3900056E+01 -0.4638659E+00  0.9391184E+00
-0.3626524E+01 -0.1640652E+01  0.6769078E+00
-0.2642845E+01 -0.3242323E+00  0.1010565E+01
-0.3147864E+01 -0.1665595E+01  0.9460957E+00
-0.2605842E+01 -0.5651852E+00  0.1196130E+01
-0.2922816E+01 -0.4503353E+00  0.1074392E+01
-0.3073708E+01 -0.6905442E+00  0.4979198E+00
-0.3824054E+01 -0.1103240E+01 -0.6449641E-01
-0.2968938E+01 -0.8824592E+00  0.1258193E+01
-0.3618395E+01 -0.7217003E+00  0.1987663E+01
-0.3475985E+01 -0.3347298E+00  0.1427790E+01
-0.3135698E+01 -0.4541978E+00  0.2897788E+00
-0.2287041E+01  0.2139789E-01  0.9824739E+00
-0.2971226E+01 -0.1406737E+01  0.1052689E+01
-0.3223806E+01 -0.1021574E+01  0.1433844E+01
-0.2862012E+01 -0.4216952E+00  0.4837378E+00
-0.2462427E+01 -0.9809270E+00  0.1190569E+01
-0.2284783E+01 -0.2075038E+01  0.1096966E+01
-0.2819650E+01 -0.1272120E+01  0.4984179E+00
-0.2908406E+01 -0.2521324E+00  0.1292423E+01
-0.2965022E+01 -0.7082033E+00  0.9589326E+00
-0.3789554E+01 -0.8875910E+00  0.1392287E+01
-0.3647749E+01 -0.1099163E+01  0.1918125E+01
